title,link,pubdate,content
Girls’ Generation confirms Aug. 7 album release,https://n.news.naver.com/mnews/article/044/0000190502?sid=004,"Thu, 27 Jul 2017 13:03:00 +0900","A teaser image of Yoona (S.M. Entertainment)Girls’ Generation will make its long-awaited return next month with the release of its sixth studio album “Holiday Night” on Aug. 7.According to S.M. Entertainment, the album will consist of 10 songs of various genres, including the tracks “All Night” and “Holiday.”In anticipation of the new album, the group released online teaser images and an interview video of Yoona on its official homepage Thursday. The agency said it will release teasers featuring other members in the following days. The upcoming album is part of Girls’ Generation’s project to commemorate the 10th anniversary of its debut. One of the longest-running K-pop groups in Korea, it was recently selected as No. 1 on Billboard’s list of 10 best K-pop girl groups of the past decade. Prior to the album’s release, the group will hold a fan event, “Girls’ Generation 10th Anniversary - Holiday to Remember,” at Olympic Park in eastern Seoul.By Yoon Min-sik(minsikyoon@heraldcorp.com)[코리아헤럴드] [K-POP HERALD] [페이스북] <ⓒKoreaHerald(www.koreaherald.com)무단전재 및 재배포 금지>		"
Kia K9-teaser image,https://n.news.naver.com/mnews/article/001/0009906045?sid=104,"Tue, 20 Feb 2018 11:52:00 +0900","Kia unveils teaser image of K9 flagship sedan   SEOUL, Feb. 20 (Yonhap) -- Kia Motors Corp. on Tuesday released a teaser image of its flagship K9 sedan before its launch in the domestic market in April.   The country's second-biggest carmaker by sales unveiled the image here, marking the first time it is showing off a general shape and silhouette, the company said in a statement.    The first-generation K9 sedan was launched in 2012, and the upcoming K9 will be a fully revamped new car, it said.   The large sedan is also available in select overseas markets, such as the United States, Russia and the Middle East. In the U.S. market, the car is called the K900.   Kia said more details of the luxury sedan will be released ahead of its launch date.A teaser image provided by Kia Motors of its K9 sedan (Yonhap)(END)"
‘Channel Girls’ Generation’ caters to female audience,https://n.news.naver.com/mnews/article/044/0000160478?sid=104,"Wed, 22 Jul 2015 18:30:00 +0900","(OnStyle)K-pop octet SNSD’s cable show “Channel Girls’ Generation” aired its first episode Tuesday on OnStyle, with the idols shedding their lofty image to take on a more approachable style. In the episode aired Tuesday, the unassuming starlets took to laugh-inducing games, such as spitting watermelon seeds onto their faces and guessing the members’ ideal man. Producer Oh Kwan-jin of OnStyle said the show would delve into the “real SNSD,” and the singers will actively take part in pitching and producing the show. Each will host a segment, with topics ranging from fashion and beauty to dancing and cooking. They will also walk around town in disguise.“When the eight of us are together, it’s always a party,” said Tiffany, at a press conference held Tuesday, alluding to their latest album titled “Party.” “We have the most fun when we are all together. But, the individual segments will display the members’ unique charms and illuminate Girls’ Generation as a whole,” she said.“We want to show how women can have fun together, and also how to have fun alone,” said Taeyeon.The youngest member Seohyun, who is set to present her “double-life,” said, “We will unveil our true selves through this program. Tonight is the first airing and we hope you can catch the show on time.”(CJ E&M)“We had a lot of fun filming for this program. I hope you can enjoy the show as much as we did,” said Hyoyeon, who will share tips on basic club dance.  The members said that their individual characters were stronger now than ever. Oh said, “This show was conceived from the beginning for Girls‘ Generation. We would not have created this show had they not accepted our offer. Thankfully, they responded enthusiastically.”  Asked about his opinion in working with the girls, he said, “People around me think that I must have saved a nation in my past life to be rewarded with such a boon as working with Girls’ Generation.” The reality cable show “Channel Girls’ Generation” will broadcast at 9 p.m. every Tuesday on OnStyle.By Lim Jeong-yeo (kaylalim@heraldcorp.com)	더 많은 기사 보러가기 → [코리아헤럴드 홈페이지] [트위터] [페이스북]  Father, son bring life to pancake	구독신청 1588-0533	<ⓒKoreaHerald(www.koreaherald.com)무단전재 및 재배포 금지>"
\<PRNewswire\>Hisense CES Releases Next Generation ULED TV to Compete,https://n.news.naver.com/mnews/article/001/0006692383?sid=104,"Thu, 09 Jan 2014 17:54:00 +0900","			with OLED TV [편집자 주] 본고는 자료 제공사에서 제공한 것으로, 연합뉴스는 내용에 대해 어떠한 편집도 하지 않았음을 밝혀 드립니다.(QINGDAO, China, Jan. 9, 2014 PRNewswire=연합뉴스) On January 8th, news from CES 2014 revealed that Hisense has officially released its next-generation ""U-LED"" Series 4K Ultra HDTV. The ULED product deploys Hisense's independent ""scene engine"" technology, with quality performance on par with OLED. Hisense ULED TV is scheduled for a roll-out in China by the end of February this year.(Photo: http://photos.prnasia.com/prnh/20140108/0861400027 )At the Hisense Booth in CES Central Hall, Hisense conducted a field performance comparison test between OLED TV and Hisense ULED TV, and invited appraisals from industry experts, soliciting heightened interests in the product among the audience. The product comparison showed that Hisense ULED has superior screen performance in scene details, with color reproduction and screen fluency comparable to that of OLED.Hisense next generation ULED TV has applied scene engine technology, achieving a million-to-one image contrast ratio through fine backlight control and innovation in video image algorithms -- dramatically improving the color performance and speed of response, while bringing the quality of the LED video image to a whole new level. Hisense, through its independent innovative drive, has achieved a number of major technological breakthroughs in LED-backlit LCD TV, and has applied for dozens of Chinese invention patents. The company has already received two international patents.Dr. Liu Weidong, who is in charge of Hisense ULED product development, revealed that in 2014, Hisense plans to further enhance and comprehensively promote the ""scene engine"" technology, and enrich the U-LED product line to meet market demand worldwide.SOURCE: Hisense Group▶연합뉴스앱  ▶인터랙티브뉴스  ▶화보<저작권자(c)연합뉴스 무단전재-재배포금지>"
Galaxy S9 series appeal to social generation with easier stunning visual...,https://n.news.naver.com/mnews/article/009/0004106091?sid=004,"Mon, 26 Feb 2018 13:44:00 +0900","Koh Dong-jin, head of the IT & Mobile Communications Having sported nearly all possible new innovations in the previous flagship, Samsung Electronics went to polish up the basics in the latest Galaxy S9 and S9 Plus - visual applications - to please young consumers in what they do most with phones - uploading feeds on social media.  The latest from the world’s biggest smartphone and memory chip maker to keep ahead in the premium segment against iPhone amid flat smartphone market appealed to the social generation with its package of super-slow motion camera plus artificial intelligence (AI) voice tool and selfies that can turn into emojis to make social feeds as fun and exceptional as possible, said Koh Dong-jin, head of the IT & Mobile Communications upon releasing the new series on the eve of the Mobile World Congress (MWC) in Barcelona, Spain.""The latest smartphones will bring optimized experiences to people in an era when they share messages and emotions visually,"" he said.Shares of Samsung Electronics closed Monday at 2,369,000 won ($2,207), up 0.34 percent or 8,000 won from the previous session.A striking camera feature is a Super Slow-Mo mode, where a super-speed dual pixel image sensor can capture 960 frames per second and extend a 0.2-second period of real time movement into six seconds of video.The automatic motion detector has also got an upgrade. Users can select the mode and capture a balloon-bursting moment, for example, without pressing the shutter.  Galaxy S9 and S9 Plus Both models are capable of shooting better photos under low-light conditions with a dual aperture camera that can automatically or manually switch between F1.5 and F.2.4. Moreover, the new smartphones support an intelligent scanning system, which allows the device to identify the face of the user, even under very bright outdoor conditions. Alternatively it can recognize the user with iris scanning, which is effective in darker environments.Unlike past flagship Samsung phones, the latest addition has stereo speakers powered by AKG under Harman. Supporting Dolby Atmos technology, the smartphones deliver more realistic sound, according to Samsung Electronics.The Galaxy S9 also comes with improved AI platform Bixby. Users can select categories ranging from text to shopping or food and take photos of objects, and Bixby will then provide related information.The smartphones will be released in lilac purple, midnight black, titanium gray and coral blue. The regular S9 comes with 4 gigabytes (GB) of RAM and S9 Plus has 6 GB of memory and the battery capacity is 3,000mAh for the S9 and 3,500mAh for the S9 Plus.[ⓒ Maeil Business Newspaper & mk.co.kr, All rights reserved]		"
N Korea-satellite image,https://n.news.naver.com/mnews/article/001/0011355890?sid=104,"Fri, 24 Jan 2020 09:59:00 +0900","New satellite images suggest possible flight drill at N. Korean airfield   SEOUL, Jan. 24 (Yonhap) -- Recent satellite imagery revealed military aircraft flight preparations at North Korea's Wonsan-Kalma airfield, according to a U.S. monitoring website Friday.    It is the first flight activity observed in the location on the North's east coast since North Korean leader Kim Jong-un attended a combat flight contest in November last year, according to the website 38 North.   The purpose of the preparations is unclear, but there could be another flight drill in the near future or may be related to military readiness, it said.    The images taken Jan. 17 and 21 show five MiG-21s and two service vehicles in the northern part of the airfield's passenger terminal and eight MiG-21s and three MiG-17s in the south end of the airfield, indicating flight operations were ""either pending or underway,"" 38 North said.    ""While most of the aircraft observed represent older-generation North Korean aircraft, the presence of more than 35 aircraft and their activity is unusual at this airfield."" This photo, released by the North's Korean Central News Agency, shows North Korean leader Kim Jong-un (sitting) attending the combat flight contest held at Wonsan-Kalma airfield on Nov. 16, 2019. (For Use Only in the Republic of Korea. No Redistribution) (Yonhap)   kyongae.choi@yna.co.kr(END)"
A Research Team Succeeds in Making Telecommunication with LED and Camera...,https://n.news.naver.com/mnews/article/030/0002524634?sid=105,"Mon, 12 Sep 2016 12:15:00 +0900","			A generation where telecommunication is possible with only light and camera CMOS (Complementary Metal-Oxide Semiconductor) and without separate telecommunication network is here.  It is predicted that LBS (Location Based Service) and IoT services will be implemented through Smartphones and others in places where there are LED lights.A research team led by Professor Han Sang-kook of Yonsei University made an announcement on the 11th that it has implemented 'optical camera telecommunication' that can send and receive data at speed of 9kbps by using LED lights and camera image sensor.  This is currently the world's fastest speed and research organizations from England other countries have only reached 2 to 3kbps so far.Optical camera telecommunication has a similar method as LiFi that utilizes LED lights as telecommunication.  LiFi uses visible ray onto LED lights to send and receive data.  Although it feels that LED lights are continuous in human's eyes, it flickers once out of one million times.  Optical camera telecommunication can recognize flickers as digital signals of '0' and '1' and make telecommunications through wavelength rather than frequency.  Theoretically, it can send data at speed that is 100 times faster than WiFi.A device such as PD (Photodiode) that can send and receive data is needed for LiFi.  Not only LED lights are needed to establish telecommunication infrastructures but receivers and transmitters for optical telecommunication are also needed.  Professor Han believes that it is too expensive and is not suitable to install it into Smartphones.  This indicates that it lacks mobility.Optical camera telecommunication that is developed by a research team led by Professor Han utilizes camera image sensors as receivers and transmitters and allows telecommunication from small and light IT devices.  Recently, it succeeded in receiving and sending data through image sensors that are in Samsung Electronics' Galaxy Smartphones.Research team is applying 'algorithm that can draw image sensor data at high speed', which is registered as a patent, and working on a research that will increase speed of telecommunication.  ""Considering current status of development, it will be possible to implement services with tens of Mbps speed in 2018."" said Professor Han.  Although right now is at a level where only text data is able to be sent, images and small video files will be able to be sent and received through image sensors when there is speed of Mbps.When this technology is commercialized, LBS can be implemented in places where there are LED lights.  If this technology is applied to image sensors from black boxes of vehicles, 'connected car' that can send and receive data through LED backlights and communication with LED street lights can be made.  ""We are also currently working on AR service that is based on image sensor through many flickers of visible ray."" said Professor Han.  ""We are looking at many different applicable fields.""Meanwhile, results from research of Professor Han's research team is submitted to two SCI-level (Science Citation Index) journals.  Research team also announced its technology at 'OECC (Optoelectronics and Communications Conference) 2016' that was held in Japan recently.Staff Reporter Kwon, Dongjun | djkwon@etnews.com [Copyright ⓒ 전자신문 & 전자신문인터넷, 무단전재 및 재배포 금지]"
Girls’ Generation to embark on first world tour,https://n.news.naver.com/mnews/article/044/0000132656?sid=104,"Wed, 05 Jun 2013 19:57:00 +0900"," The nine starlets of girl group Girls’ Generation are set to kick off their fifth concert tour and first world tour this weekend.Titled “Girls & Peace,” the tour will begin in Seoul with live performances on Saturday and Sunday at Olympic Park Gymnastics Stadium. This weekend will also mark the first time in two years that the ladies are holding a dedicated concert for local fans. Representatives of S.M. Entertainment have offered special global package deals exclusively for international fans wishing to attend one of the Seoul performances. The package deal includes hotel accommodation, concert tickets and souvenirs for the out-of-town concertgoers.Following in the footsteps of the group’s male counterparts and label mates Super Junior, who are currently wrapping up the remaining leg of their “Super Show 5” world tour, Girls’ Generation’s inaugural world tour will also take the group all across Asia, the Americas and Europe with specific dates and countries to be announced in the future.In April the girls wrapped up their most recent concert tour, “Girls’ Generation II ― Girls & Peace ― Japan 2nd Tour,” in which the group performed 20 shows in seven cities, attracting approximately 200,000 fans in total.Girls’ Generation made their comeback earlier this year with the release the group’s fourth full album “I Got a Boy.” The album was the first that Girls’ Generation had released in more than a year after third album, “The Boys,” released in October 2011.Although the girls had previously been best known for their cute and innocent image, they have taken on a group identity by showing off a more energetic vibe, along with heavier hip-hop and upbeat dance choreography with their latest release.By Julie Jackson (juliejackson@heraldcorp.com)[Hot News] ◆ 미국 ITC ""애플, 삼성 스마트폰 특허 침해"" ◆ 인신매매 두려워 택시에서 뛰어내린 40대 男 ◆ 한국 축구, 레바논과 1-1 무승부 ◆ 예쁜 것보단 멋진 것이 좋은 ‘나쁜 기집애’ CL ◆ 이병헌-이민정, 8월 결혼 공식 발표 더 많은 기사 보러가기 → [코리아헤럴드 홈페이지] [트위터] [페이스북]  구독신청 1588-0533"
Samsung Introduces New Generation of Picture Quality with 8K Digital Sig...,https://n.news.naver.com/mnews/article/138/0002069928?sid=105,"Wed, 06 Feb 2019 09:25:00 +0900","- With the QLED 8K Signage at the forefront, Samsung showcases the future of commercial display including The Wall in 8K and 8K HDR technology for LED signage    By Yun Sang-ho   crow@ddaily.co.kr   [Digital Daily]   Seoul, South Korea, February 6, 2019- Samsung Electronics Co., Ltd. will transform the global digital signage market by launching the first signage products featuring the unmatched picture quality of QLED 8K at the Integrated Systems Europe (ISE) 2019 in Amsterdam. The new visual display quality is expected to drastically impact the commercial digital signage industry, unlocking new and exciting opportunities. In addition to the QLED 8K Signage, ISE 2019 attendees will experience the future of display signage including The Wall 2019 and Multi-Link LED HDR technology for signage.   “By introducing 8K in display signage, businesses can deliver impeccable picture quality to their audiences in a way that was previously not possible,” said Seog-gi Kim, Executive Vice President of Visual Display Business at Samsung Electronics. “The 82” QLED 8K Signage is just one of the many industry-leading products we are excited to showcase at ISE 2019. We look forward to introducing the global AV industry to the commercial applications of 8K.”   Samsung will present the new 82” QLED 8K Signage, which combines the market’s highest resolution with Artificial Intelligence (AI) upscaling technology — producing lifelike images, enabling users to enjoy immersive viewing experiences. The AI upscaling technology in commercial displays will capture the attention of potential customers; and to store owners and advertisers, this means more content production at lower costs and lower resolution but higher resolution display in 8K quality.  The new signage’s slim design, at less than 40mm deep, provides hassle-free installation by adopting Samsung’s advanced optical technology and blends into any environment in portrait or landscape mode. With a resolution of 7,680 x 4,320 pixels, individual pixels in an image become imperceptible to the human eye.   Similar to its 8K TV counterpart, the QLED 8K display delivers enhanced black color presentation through local dimming and Quantum Light Control. The display also features HDR10+ along with 4,000nit peak brightness and provides 100 percent Color Volume, presenting rich pictures.   Samsung will launch a 292” version of The Wall display in 8K globally in the first half of this year. The Wall is a large-format modular display ideal for luxury residences as well as for business purpose, configurable and customizable to a variety of sizes and ratios from 73” to 292”.    The Wall’s slim, bezel-less infinity design allows the display to blend subtly into its surroundings. The Ambient Mode allows customization of the display by showcasing diverse content such as photos and art and matching the background to complement its surroundings. A customizable décor frame also allows the display look, sleek and sophisticated from every angle to fit any luxury space.   To compliment the display’s visuals, Samsung works with industry-leading partners, including Harman Luxury Audio and Steinway Lyngdorf for sound solutions, Control4, Crestron and Savant for home automation solutions, and Domotz, Ihiji and OrvC on remote monitoring capabilities for channel partners.   Samsung will introduce Multi-Link LED HDR, the industry’s first 8K LED HDR technology. Using Samsung’s proprietary algorithm and scene analysis, Multi-Link LED HDR turns any content into HDR quality, without special meta-data.    Multi-Link LED HDR for signage delivers unparalleled image quality, featuring Inverse Tone Mapping (ITM) and Dynamic Peaking to maximize brightness and contrast ratio of the full screen by doubling peak luminance. Color Mapping feature also sets an adaptive color gamut for true and vivid LED colors.  Moreover, Multi-Link LED HDR delivers live content with lower latency through an optimal live mode. It helps eliminate cable clutter of other displays with a 100-meter (330 foot) LAN cable.    With the Multi 8K Frame Lock function embedded in Multi-Link LED, integrators do not require a separate device to sync content presented on 8K displays. Multi-Link LED HDR supports all Samsung SMART LED Signage products and is also compatible with The Wall Professional and the IFJ Series.    Samsung will launch its semi-outdoor OMN/OMN-D series globally this year. These in-window displays available in both 46” and 55” sizes give businesses an eye-catching display solution with vivid and crisp content and excellent visibility, even in direct sunlight, with 4,000nit brightness and high contrast ratio of 5,000:1 all packed in a slim and neat design.    The OMN-D series is a double-sided display that allows store-front and indoor display, increasing sales opportunities both in and out of the store simultaneously. With WiFi embedded and using one electric power cord and one LAN cable, the series reduces cord clutter and increases energy efficiency.   Both displays feature dust-proof IP5X-validation and three-step overheat protection for durable performance, along with their own embedded solution, MagicINFO S6 powered by Tizen 4.0 for streamlined content management. The displays are optimized for a wide range of retail businesses from quick-service restaurants to department stores and more.   “We are proud to partner with Samsung in implementing the disruptive technology for semi-outdoor windows OMN. Thanks to over fifteen thousand digital windows installed in its stores and customers’ shops, today Luxottica is one of the largest private digital broadcasters globally. This new solution represents a step forward in the way our group engages with millions of consumers around the world,” said Mr. Carlo Panigati, Indirect Procurement Director at Luxottica, a leader in the design, manufacture, distribution and sale of fashion, luxury and sports eyewear based in Italy. Luxottica will begin using the OMN-series display in its stores across Europe, beginning in Italy.   At ISE, Samsung will also be introducing the new QMR and QBR series 4K displays that feature five models - 43’’ to 75” in size, an intelligent upscaling engine and IPX5 dust-proof validation, embedded with KNOX security solution and Wi-Fi for wireless management. Created with shopping malls, retail stores and airports in mind, QMR series has 500nit brightness and a non-glare panel. Made for smaller shops, commuter stations and terminals, QBR has 350nit brightness. Both series are upgraded from the last with smaller bezels and a more symmetric design.IT언론의 새로운 대안[디지털데일리]IT정보의 즐거운 업그레이드[딜라이트닷넷]뉴스채널 설정 - 네이버 메인에서 디지털데일리 뉴스를 볼 수 있어요.윤상호(crow@ddaily.co.kr)<저작권자 © 디지털데일리 무단전재-재배포금지>		"
Girl group 'centers' are now a thing of the past,https://n.news.naver.com/mnews/article/640/0000009256?sid=106,"Wed, 24 Feb 2021 16:24:00 +0900","    Girl group Blackpink has no “center,” referring to a particular member who receives the most support from the agency and is consequentially most popular. More girl groups nowadays are seeking to succeed as a team rather than by designating a center. [YG ENTERTAINMENT]       “Who is the center of this group?”      This is a question K-pop fans often ask when they first start getting to know a certain band.    In the K-pop industry, “center” is a term that refers to a group member who receives the most support and publicity from their agency. A center often literally stands in the center during a performance, has the most song lines and screen time in music videos, and is prioritized when appearing on TV shows. Naturally, the center becomes the most recognizable and popular figure of the group.    The tendency to designate and promote a member as the center was most noticeable among girl groups, which usually did not have fan bases as large and loyal as boy bands did.    “Fans of boy bands, predominantly women, are usually larger in number and more loyal than fans of girl groups” said pop culture critic Jeong Deok-hyun. “As a result, members of a boy band are more likely to evenly receive attention from the fan base, while girl groups need to work harder to appeal to the general public.”     Yoona, standing in the center, was the center of girl group Girls' Generation - setting the tone for girl groups that came after their debut in 2007. [SM ENTERTAINMENT]       A center is considered to be the face of a group. Old-school K-pop girl groups such as Girls’ Generation, Miss A and AOA, which debuted between 2007 and 2012 respectively, had members Yoona, Suzy and Seolhyun as their unshakeable centers. The centers took the lead in captivating the public’s attention, and an attractive center was a must for a group’s success.    Nowadays, however, the distinction between a center and other non-center members is becoming increasingly blurry. More girl groups are distributing lines and screen time evenly among members instead of focusing on just one center.    “When I watch Blackpink’s music videos or concerts, I have no idea who the center is,” said a new fan of four-member girl group Blackpink. “The camera or spotlight doesn’t focus on any particular member.”    This changing trend is especially apparent among so-called fourth generation girl groups that debuted around 2018, such as (G)I-DLE and ITZY, that have no particular member as their centers.       Line distribution for Blackpink's song ""Lovesick Girls"" (2020). [SCREEN CAPTURE]       Line distribution for girl group ITZY's song ""Not Shy"" (2020). [SCREEN CAPTURE]       Line distribution for girl group GFriend's song ""Mago"" (2020). [SCREEN CAPTURE]       Line distribution for girl group IZ*ONE's song ""Panorama"" (2020). [SCREEN CAPTURE]     The phenomenon has been visualized on fan pages that analyze line distributions among members and turn them into pie charts. YouTube channel HEXA6ON’s pie charts show that many girl groups today divide a song’s lines almost exactly evenly, even if they have a large number of members like six-member groups GFriend and (G)I-DLE and 12-member group IZ*ONE.    Designating a center member used to be a reasonable strategy in the K-pop industry. Management agencies aimed for a trickle-down effect, hoping that the center’s popularity would cause the group as a whole to become well-known.    The current K-pop girl group system is considered to have been established around 2007, when iconic K-pop acts Girls’ Generation, Wonder Girls and Kara debuted. The success of nine-member group Girls’ Generation sparked a trend of girl groups with a large number of members, which quickly saturated the K-pop scene.    A rapid increase of girl groups and the number of members meant it was impossible for every single member to catch the public eye. Agencies had to pick and choose a certain member to focus on for the group’s survival, concentrating most of its resources on the selected center so that she would gain popularity and promote the group’s name.    “Entertainment giants like SM Entertainment could afford to send members out to appear on various outlets such as TV series and radio shows, but those opportunities were limited for small and medium-sized agencies,” said pop culture critic Kim Jeong-hyeon. “They had to give all their opportunities to one center.”       Seolhyun, considered to be the center of girl group AOA. [ILGAN SPORTS]     Such strategy indeed worked for girl groups AOA, EXID and Miss A. AOA member Seolhyun appeared in numerous commercials, movies and TV series. Seolhyun was well-known to the Korean public even if they had never heard of the group AOA. Eventually as time passed, AOA as a whole became more well-known as Seolhyun rose to fame.    EXID, a group that was initially met with lukewarm success, also rapidly gained popularity in 2014 when a fan's individual video clip of member Hani’s performance went viral online.    However, the trickle-down strategy is as risky as it may be effective. Other members may hold a grudge against the center for monopolizing the spotlight even though they all worked hard together. As a result, the group’s team spirit may become shaky.    “The trickiest situation is when the center is not the main vocalist, and the main vocalist is less popular than the center,” said an entertainment firm insider. “The main vocalist sings the majority of the song and does most of the work during the recording process and may get extremely frustrated if the center receives all the attention.” A number of girl groups have split up or had members leave the team due to conflict revolving around this issue, the insider added.    Ever since the mid-2010s, management agencies have been breaking away from the center strategy, no longer focusing on just one member. Girl group Twice debuted in 2015 under JYP Entertainment and initially pushed member Nayeon as the center, but soon started shining the spotlight on other members including Tzuyu and Sana.       Suzy, considered to be the center of former girl group Miss A, which disbanded in 2017. [KOREA JOONGANG DAILY]     JYP Entertainment reportedly learned its lesson the hard way from its former four-member girl group Miss A, which debuted in 2010. The agency had high expectations of the team as a whole, but when member Suzy gained a disproportionate amount of popularity and started starring in TV series, the group was soon only a name and eventually disbanded in 2017.    The experience led JYP Entertainment to limit Twice members’ individual activities, such as solo appearances in commercials and TV shows, to prevent certain members from taking all of the spotlight. Agencies now focus on the fountain effect as opposed to the trickle-down effect; instead of relying on one member’s popularity to promote the group, the entire group shares the spotlight in order to grow together. The bottom line is that a group can only last if they succeed as a group.          “Fourth generation” girl group ITZY debuted in 2019 under JYP Entertainment and also has no particular member as its center. Instead, the group emphasizes diversity and its success as a team. [JYP ENTERTAINMENT]      The shift also reflects another change in social trends. A girl group’s center was often the most conventionally attractive member of the group. However, as beauty standards are becoming, slowly but surely, more diversified, selecting the most conventionally attractive member as the center of attention and opportunities may not sit well with fans from a generation that values fairness and political correctness.    ”I think we can call this a ‘multi-center’ system or a ‘no-center’ one,” said Kim Jin-woo, chief researcher at Gaon Chart.    Kim added that the change may be a new strategy itself. “Since each member has a different image, this makes it easier for groups to change up their public image and concepts with more flexibility. When a group has a fixed center, its image is also fixed — but a center-less group has more room for various music genres, therefore enabling various marketing strategies.”    BY YOU SEONG-UN, HALEY YANG   [yang.hyunjoo@joongang.co.kr]    "
