title,link,pubdate,content
"칩스앤미디어, 고화질 영상전용 NPU 개발 속도낸다",https://n.news.naver.com/mnews/article/009/0005108033?sid=101,"Tue, 28 Mar 2023 16:49:00 +0900","영상특화 AI기술로 자체 NPU 개발기존 NPU 대비 크기 1/5에 불과“저전력·초고속 AI반도체 최적화”칩스앤미디어가 고화질 영상특화 인공지능 반도체 NPU 개발에 속도를 낸다.반도체 설계자산(IP) 전문기업 칩스앤미디어(대표 김상현)는 28일 고화질 영상전용 NPU 자체 개발을 공식화했다. NPU(Neural Processing Unit, 신경망 처리장치)는 초거대 AI시대 최적화된 인공지능 반도체로 엔비디아의 GPU대비 10배 빠른 연산속도와 1/5수준의 전력소모로 차세대 핵심반도체로 꼽힌다.칩스앤미디어가 현재 개발중인 영상특화 NPU는 고화질 영상을 처리하는 슈퍼 레졸루션(Super Resolution, 이하 SR)등 다양한 인공지능 기반 영상처리 알고리즘을 적용할 예정이다. 특히 SR, 노이즈 리덕션(NR, Noise Reduction), 오브젝트 디텍션(OD, Object Detection)등 인공지능 알고리즘 기능을 동일한 Hardware에서 모두 실행 가능한 프로세서 IP이다.기존 NPU대비 10~20% 정도의 사이즈로 구현돼 성능뿐만 아니라 원가절감도 탁월해 인공지능 반도체업계 최상의 영상특화 솔루션이 될 것으로 기대하고 있다.칩스앤미디어의 SR IP는 해상도가 낮은 영상을 단순히 확대만 하는 것이 아니라 딥러닝 기반의 알고리즘을 통해 8K이하 영상을 8K TV에서 고화질로 구현하는 특화 기술로 2020년 첫 매출 이후 3개년 연속 라이선스한 검증된 AI반도체 IP이다.실제로 칩스앤미디어의 비디오 IP는 모바일, 가전, 자동차 등 비디오 IP 전방산업 확대에 이어 글로벌 빅테크 기업의 데이터센터내 서버용 GPU, 엣지용 NPU, 자율주행차용 반도체업계 라이선스 매출로 이어지고 있어 인공지능 알고리즘 처리에 특화된 고화질 영상전용 NPU 개발이 성공하면 빠른 시장선점이 기대된다.향후 칩스앤미디어 NPU개발을 가속화해 FHD, UHD이상의 고화질 영상 콘텐츠 분석 수요가 높은 데이터 센터나, 실시간 영상처리 고도화 기술을 요하는 자율주행차, 첨단운전자지원시스템(ADAS) 산업 생태계를 대상으로 2024년 라이선스 매출을 목표로 한다.칩스앤미디어 김상현 대표이사는 “최근 들어 챗 GPT 등 초거대 AI기술경쟁 본격화와 데이터센터내 영상 콘텐츠 비중이 80%에 육박하는 등 영상처리 특화 NPU개발이 미래반도체 성장엔진의 한 축이 될 것”이라며 ”앞으로도 최신 기술과 시장 트렌드에 부합한 NPU 제품다변화로 CPU와 GPU를 대체할 수 있는 시스템반도체 업계 선도기업으로 성장을 가속화하겠다”고 말했다.한편, 칩스앤미디어는 2003년 설립된 반도체 IP(Intellectual Property; 설계자산) 전문기업으로 영상처리를 담당하는 비디오IP 사업에 주력한다. 핵심제품인 비디오IP는 하드웨어와 소프트웨어의 하이브리드 구조로 설계돼 저전력 기반의 고해상도 영상을 고속으로 처리할 수 있는 업계최고의 퍼포먼스를 자랑하며, 고화질 영상특화 NPU개발도 추진하고 있다. 주요매출은 IP공급시점에 발생하는 라이선스 매출과 고객사가 이를 활용해 만든 반도체가 생산, 판매될 때 받는 로열티 매출로 구분된다. 세계최고수준의 비디오IP 기술을 기반으로 국내외 150여개 거래선과 90% 이상의 수출비중, 안정적인 라이선스 매출기반 로열티 매출로 30% 대의 높은 수익성을 달성하는 등 시스템반도체업계 기술집약형 강소기업으로 주목받고 있다."
인공지능 반도체 'NPU' 개발 나선 중소 반도체 회사는,https://n.news.naver.com/mnews/article/014/0004988069?sid=101,"Tue, 28 Mar 2023 15:52:00 +0900"," [파이낸셜뉴스] 칩스앤미디어가 인공지능(AI) 반도체 '신경망처리장치'(NPU) 개발에 속도를 낸다.   28일 반도체 설계자산(IP) 전문기업 칩스앤미디어가 고화질 영상 전용 'NPU' 자체 개발을 공식화했다.   NPU는 초거대 AI시대 최적화된 반도체로 엔비디아 '그래픽처리장치'(GPU)와 비교해 10배 빠른 연산 속도와 5분의 1 수준 전력을 소모해 차세대 반도체 중 하나로 꼽힌다.   칩스앤미디어가 현재 개발 중인 영상특화 NPU는 고화질 영상을 처리하는 '슈퍼 레졸루션'(Super Resolution)등 다양한 AI 기반 영상처리 알고리즘을 적용할 예정이다.   특히 △슈퍼 레졸루션 △노이즈 리덕션(Noise Reduction) △오브젝트 디텍션(Object Detection)등 AI 알고리즘 기능을 동일한 하드웨어에서 모두 실행 가능한 프로세서 IP다. 기존 NPU와 비교해 20% 정도 크기로 구현해 성능 향상뿐만 아니라 원가 절감도 가능하다.   칩스앤미디어 슈퍼 레졸루션 IP는 해상도가 낮은 영상을 단순히 확대하는 것이 아닌, 딥러닝 기반 알고리즘을 통해 8K 이하 영상을 8K TV에서 고화질로 구현할 수 있다. 지난 2020년 첫 매출 이후 3년 연속 라이선스를 이어갔다.   칩스앤미디어 비디오 IP는 모바일과 가전, 자동차 등에 이어 최근 빅테크 기업 데이터센터 내 서버용 GPU와 엣지용 NPU, 자율주행차용 반도체업계 라이선스 매출로 이어진다. 향후 NPU 개발을 가속화해 울트라화질(UHD) 이상 고화질 영상 분석이 필요한 데이터센터를 비롯해 자율주행 자동차, 첨단운전자지원시스템(ADAS) 등으로 비디오 IP 적용을 확대할 계획이다.   김상현 칩스앤미디어 대표는 ""최근 챗GPT 등 초거대 AI 기술경쟁 본격화와 함께 데이터센터 내 영상 콘텐츠 비중이 80%에 육박하는 등 영상처리 특화 NPU 개발이 미래 반도체 성장 엔진 한 축이 될 것""이라고 말했다.		"
"칩스앤미디어, 고화질 영상전용 NPU IP 개발",https://n.news.naver.com/mnews/article/092/0002286836?sid=105,"Tue, 28 Mar 2023 11:01:00 +0900","데이터센터·자율주행차 시장 공략...2024년 매출 목표반도체 설계자산(IP) 전문기업  칩스앤미디어가(대표 김상현) 고화질 영상특화 인공지능 반도체 NPU(신경망 처리장치) 개발에 속도를 낸다.칩스앤미디어는 28일 고화질 영상전용 NPU IP 자체 개발을 공식화했다. NPU는 초거대 AI시대 최적화된 인공지능 반도체로 엔비디아의 GPU대비 10배 빠른 연산속도와 1/5수준의 전력소모로 차세대 핵심반도체로 꼽힌다.칩스앤미디어 CI. (사진=칩스앤미디어)칩스앤미디어가 현재 개발중인 영상특화 NPU는 고화질 영상을 처리하는 슈퍼 레졸루션(Super Resolution, 이하 SR)등 다양한 인공지능 기반 영상처리 알고리즘을 적용할 예정이다. 특히 SR, 노이즈 리덕션(NR, Noise Reduction), 오브젝트 디텍션(OD, Object Detection)등 인공지능 알고리즘 기능을 동일한 하드웨어에서 모두 실행 가능한 프로세서 IP다. 기존 NPU대비 10~20% 정도의 사이즈로 구현돼 성능뿐만 아니라 원가절감에도 탁월하다.칩스앤미디어의 SR IP는 해상도가 낮은 영상을 단순히 확대만 하는 것이 아니라 딥러닝 기반의 알고리즘을 통해 8K이하 영상을 8K TV에서 고화질로 구현하는 특화 기술로 2020년 첫 매출 이후 3개년 연속 라이선스한 검증된 AI반도체 IP다.칩스앤미디어의 NPU IP는 FHD, UHD이상의 고화질 영상 콘텐츠 분석 수요가 높은 데이터 센터, 자율주행차, 첨단운전자지원시스템(ADAS) 시장에 공급할 계획이며, 2024년 라이선스 매출을 목표로 한다.김상현 칩스앤미디어 대표이사는 ""최근 들어 챗 GPT 등 초거대 AI기술경쟁 본격화와 데이터센터내 영상 콘텐츠 비중이 80%에 육박하는 등 영상처리 특화 NPU개발이 미래반도체 성장엔진의 한 축이 될 것"" 이라며 ""앞으로도 최신 기술과 시장 트렌드에 부합한 NPU 제품다변화로 CPU와 GPU를 대체할 수 있는 시스템반도체 업계 선도기업으로 성장을 가속화하겠다""고 전했다."
"칩스앤미디어, 고화질 영상전용 NPU 개발 '가속화'",https://n.news.naver.com/mnews/article/277/0005237105?sid=101,"Tue, 28 Mar 2023 10:31:00 +0900","			칩스앤미디어가 고화질 영상특화 인공지능 반도체 NPU 개발에 속도를 낸다.반도체 설계자산(IP) 전문기업 칩스앤미디어(대표 김상현)는 28일 고화질 영상전용 NPU 자체 개발을 공식화했다. NPU(Neural Processing Unit, 신경망 처리장치)는 초거대 AI시대 최적화된 인공지능 반도체로 엔비디아의 GPU대비 10배 빠른 연산속도와 1/5수준의 전력소모로 차세대 핵심반도체로 꼽힌다.칩스앤미디어가 현재 개발중인 영상특화 NPU는 고화질 영상을 처리하는 슈퍼 레졸루션(Super Resolution, 이하 SR)등 다양한 인공지능 기반 영상처리 알고리즘을 적용할 예정이다. 특히 SR, 노이즈 리덕션(NR, Noise Reduction), 오브젝트 디텍션(OD, Object Detection)등 인공지능 알고리즘 기능을 동일한 Hardware에서 모두 실행 가능한 프로세서 IP이다.기존 NPU대비 10~20% 정도의 사이즈로 구현돼 성능뿐만 아니라 원가절감도 탁월해 인공지능 반도체업계 최상의 영상특화 솔루션이 될 것으로 기대하고 있다.칩스앤미디어의 SR IP는 해상도가 낮은 영상을 단순히 확대만 하는 것이 아니라 딥러닝 기반의 알고리즘을 통해 8K이하 영상을 8K TV에서 고화질로 구현하는 특화 기술로 2020년 첫 매출 이후 3개년 연속 라이선스한 검증된 AI반도체 IP다.실제로 칩스앤미디어의 비디오 IP는 모바일, 가전, 자동차 등 비디오 IP 전방산업 확대에 이어 글로벌 빅테크 기업의 데이터센터내 서버용 GPU, 엣지용 NPU, 자율주행차용 반도체업계 라이선스 매출로 이어지고 있어 인공지능 알고리즘 처리에 특화된 고화질 영상전용 NPU 개발이 성공하면 빠른 시장선점이 기대된다.향후 칩스앤미디어 NPU개발을 가속화해 FHD, UHD이상의 고화질 영상 콘텐츠 분석 수요가 높은 데이터 센터나, 실시간 영상처리 고도화 기술을 요하는 자율주행차, 첨단운전자지원시스템(ADAS) 산업 생태계를 대상으로 2024년 라이선스 매출을 목표로 한다.칩스앤미디어 김상현 대표이사는 “최근 들어 챗 GPT 등 초거대 AI기술경쟁 본격화와 데이터센터내 영상 콘텐츠 비중이 80%에 육박하는 등 영상처리 특화 NPU개발이 미래반도체 성장엔진의 한 축이 될 것” 이라며 “앞으로도 최신 기술과 시장 트렌드에 부합한 NPU 제품다변화로 CPU와 GPU를 대체할 수 있는 시스템반도체 업계 선도기업으로 성장을 가속화하겠다” 고 말했다.한편 칩스앤미디어는 2003년 설립된 반도체 IP(Intellectual Property; 설계자산) 전문기업으로 영상처리를 담당하는 비디오IP 사업에 주력한다. 핵심제품인 비디오IP는 하드웨어와 소프트웨어의 하이브리드 구조로 설계돼 저전력 기반의 고해상도 영상을 고속으로 처리할 수 있는 업계최고의 퍼포먼스를 자랑하며, 고화질 영상특화 NPU개발도 추진하고 있다. 주요매출은 IP공급시점에 발생하는 라이선스 매출과 고객사가 이를 활용해 만든 반도체가 생산, 판매될 때 받는 로열티 매출로 구분된다. 세계최고수준의 비디오IP 기술을 기반으로 국내외 150여개 거래선과 90% 이상의 수출비중, 안정적인 라이선스 매출기반 로열티 매출로 30% 대의 높은 수익성을 달성하는 등 시스템반도체업계 기술집약형 강소기업으로 주목받고 있다."
SK Biopharmaceuticals working on seizure detection device: CEO,https://n.news.naver.com/mnews/article/044/0000235522?sid=104,"Thu, 24 Mar 2022 15:24:00 +0900","Company aims to sell W160b worth of epilepsy drug Cenobamate in the US this yearSK Biopharmaceuticals CEO Cho Jeong-woo speaks in an online press conference on Thursday. (SK Biopharmaceuticals)SK Biopharmaceuticals is in the process of developing a new device that can record brain activities to sense signs of seizure as part of the company’s efforts in strengthening its digital therapeutics, CEO Cho Jeong-woo said Thursday. “The drive for digital therapeutics means that we are working on developing AI-driven platforms for new drugs based on the data that we have compiled over the last 30 years of our expertise in (central nervous system),” said Cho in an online press conference. “We are in the process of developing a wearable device that can detect epilepsy. A clinical trial is expected to begin in the country this year. If things move swiftly, we plan to showcase the device at the CES in the near future.”The CEO highlighted that the company looks to become a general healthcare provider that can offer all-in-one solution for patients covering the diagnosis, treatment and prevention.Cho said SK Biopharmaceuticals’ goal for this year is to double up in all areas including boosting sales, expanding the global market and its portfolio and accelerating the development of new products. “Our object is to double the sales of Cenobamate in the US to record over 160 billion won ($131 million),” said Cho.“We will actively expand our marketing strategies through TV commercials and social media campaigns. More sales activities will take place as the US has turned into the phase of removing the mask mandate.” SK Biopharmaceuticals logged a record-high of 419 billion won in sales last year, up 1,600 percent on year. The sales of Cenobamate, the company’s first commercialized drug to treat epilepsy, posted 78 billion won in the US last year. Cho said the goal is to secure the access for Cenobamate for some 9 million patients by expanding the global market by 2025. The CEO also pointed out that the company is developing anti-cancer candidate SKL27969 to target brain tumors. He said the candidate is set to begin Phase 1 clinical trials this year after being approved by the US Food and Drug Administration. As for possible merger and acquisition plans in the future, Cho said SK Biopharmaceuticals is currently reviewing options with various companies. The company will work with research institutes, biotechnology firms and startups to introduce innovative ideas to create synergy in developing new drugs, he added.Regarding the ailing stock price, the CEO said the company’s fundamental values to develop new drugs and sell them have not changed. “Our mid- to long-term growth engine is ample and the stock price will follow up our performances in the future,” said Cho. The stock price of SK Biopharmaceuticals soared to a record-high of 269,500 won in July 2020 shortly after it went public. But the company’s shares have continuously struggled since then to hit record-low of 73,000 won per share in January. It closed at 89,800 won on Thursday.		"
"그린카, AI전문기업 델타엑스와 맞손...안전한 카셰어링 문화 도모한다",https://n.news.naver.com/mnews/article/009/0005090010?sid=105,"Fri, 17 Feb 2023 15:09:00 +0900","AI 기반 자율주행 솔루션으로운전자 행동 패턴 추론하는차량 내 모니터링 시스템 강구 문소영 그린카 최고전략책임자(CSO, 오른쪽)와 김수훈 델타엑스 대표가 모빌리티 인공지능 솔루션 개발을 위한 전략적 업무 협약(MOU)를 체결한 뒤 기념촬영을 하고 있다. <사진제공=그린카>롯데렌탈의 카셰어링 브랜드 그린카가 인공지능(AI) 전문기업 델타엑스와 모빌리티 인공지능 솔루션 개발을 위한 전략적 업무 협약을 체결했다고 17일 밝혔다.그린카는 이번 델타엑스와의 협업을 통해 고객들의 안전한 운전을 돕고 성숙한 카셰어링 문화를 조성하기 위한 AI 기반의 안전 시스템을 자사 차량에 도입할 계획이다. 양사는 델타엑스의 AI 기반 자율주행 솔루션을 활용해 운전자의 행동 패턴을 인지 및 추론하고, 안전 운전을 유도할 수 있는 차량 내 모니터링 시스템 도입을 검토할 예정이다.그린카 관계자는 “일반적으로 운전 중 발생하는 사고의 대부분이 보행자나 교통 시설 등의 외부 요인이 아닌 운전자의 위험한 운전 습관, 휴대폰 사용 및 신호 위반 등의 부주의한 운전에서 비롯된다”면서 “이를 해결하기 위해 오는 3월까지 그린카 차량 99%에 적용될 예정인 ADAS(운전자 지원 시스템)와 함께 회사는 첨단 자율주행 인공지능 솔루션을 도입해 운전자의 안전하고 편안한 운행을 장려하고자 델타엑스와 힘을 모으게 됐다”고 말했다.델타엑스는 컴퓨터 비전과 머신 러닝 분야의 AI 기술을 전문적으로 연구·개발하는 IT 기업이다. 2021년에는 세계 최고 권위의 학회 중 하나인 ICCV 국제컴퓨터비전학회에서 Instance Segmentation(객체 분할) 부문 세계 1위를 차지하고, 작년에는 ECCV 유럽 컴퓨터비전학회에서 Object Detection(물체인식) Challenge 부문 세계 2위를 수상한 바 있다.특히 이미지 데이터를 기반으로 3차원 깊이까지 추론하는 기술을 활용해 국내외 글로벌 기업들과 자율주행, 차량 내 모니터링 시스템 등을 구축하며 자율주행 인지 솔루션 분야를 선도하고 있다는 게 그린카 측 설명이다.문소영 그린카 최고전략책임자(CSO)는 “최근 EU에서도 운전자 보조시스템의 의무화 도입 움직임이 있고, 국내에서도 차량 안전과 관련된 규제 및 법규가 더 강화되는 추세”라며 “그린카는 이번 델타엑스의 업무 협약을 통해 운전자 졸음, 특이행동 감지, 흡연행위 적발 등 카셰어링 업계 최초로 운전자 보조시스템 개발과 적용을 추진하고, 이를 기반으로 향후에는 차량 관제 및 안전 운전을 장려하는 AI 기반의 통합 차량 관제 시스템(FMS)을 고도화함으로써 안전한 카셰어링 문화를 조성하고 성숙한 교통 문화 정착을 위해 노력하겠다”고 전했다."
"TI코리아, 효율 높인 무선충전 솔루션 ‘bq테슬라’ 출시",https://n.news.naver.com/mnews/article/138/0001998871?sid=105,"Thu, 08 Nov 2012 17:03:00 +0900","[디지털데일리 이수환기자] TI코리아(www.ti.com/ww/kr 대표 켄트 전)는 8일 서울 삼성동 무역센터에서 기자간담회를 열고 통합칩 기반의 무선충전 리시버와 충전 면적을 400%까지 늘린 트랜스미터 ‘bq테슬라’를 출시한다고 밝혔다.bq테슬라 가운데 하나인 bq51050B는 세계무선충전협회(WPC) 1.1 Qi 규격을 지원하며 배터리를 직접 충전할 수 있는 기능을 통합칩에 담아 스마트폰, 무선 키보드, 스마트 기기 등을 빠르고 효율적으로 충전할 수 있다.최대 20볼트(V) 입력을 지원하는 리시버는 정류, 전압 컨디셔닝, 통신 제어, 리튬이온 충전 기능을 단일 반도체에 통합했다. 덕분에 별도의 배터리 충전 회로가 불필요하다. 기존 무선충전 리시버와 비교해 최대 60%까지 전자기판(PCB) 공간을 절약할 수 있다.함께 발표된 무선충전 컨트롤러 bq500410A는 A6 트랜스미터를 탑재했다. Qi 규격의 스마트폰이나 스마트 기기를 충전할 수 있다. 70% 이상의 무선충전 효율을 제공하며 금속물질 검출(PMOD, Parasitic Metal Object Detection)과 이물질 검출(FOD, Fogreign Object Detection) 기능을 제공해 트랜스미터와 리시버 사이에 금속 물질 유무를 인식해 전력 공급을 중단할 수 있도록 했다.<이수환 기자>shulee@ddaily.co.krIT정보의 즐거운 업그레이드 ‘딜라이트닷넷’클라우드컴퓨팅 최신 동향을 한눈에 ‘DD클라우드’<저작권자ⓒ디지털데일리 무단전재-재배포금지>"
"스트라드비젼, LG전자 ADAS전방 카메라 시스템에 'SVNet' 탑재",https://n.news.naver.com/mnews/article/138/0002115200?sid=105,"Mon, 13 Dec 2021 10:42:00 +0900","객체 검출 장면[디지털데일리 박세아 기자] 첨단 운전자 보조 시스템(ADAS) 및 자율주행용 인공지능(이하 AI) 기반 카메라 인식 소프트웨어를 개발하는 국내 스타트업 스트라드비젼이 LG 전자 ADAS전방 카메라 시스템에 자사 소프트웨어 'SVNet'을 탑재한다고 13일 발표했다.   스트라드비젼은 이번 양산 개발 과정에서 LG전자가 구현하고자 하는 첨단운전자보조 기능을 지원하기 위해, 자사 소프트웨어 솔루션을 기반으로 최적화 및 맞춤형 알고리즘 개발을 진행했다.   스트라드비젼이 이번 양산 계약을 통해 제공하는 솔루션은 객체 검출(Object Detection), 주행가능공간인식(Free Space Detection) 기능이다. 해당 기능들은 LG전자 ADAS 전방 카메라 시스템에 적용돼 주행 안전 기능 지원에 활용된다.   스트라드비젼 김준환 대표는 ""첨단운전자보조시스템 및 자율주행 등 미래 자동차 기술의 혁신을 선도하는 LG전자와 협력하게 되어 매우 기쁘다. SVNet는 적은 연산으로 딥러닝 기반 카메라 인식 능력을 제공한다""며 ""이러한 강점을 통해 양사가 목표로 하는 ADAS 기술 보급과 안전한 주행 환경 구현에 기여할 수 있을 것으로 기대한다""고 밝혔다."
"브리조트 이미징시스템, 영국 국세청에 밀리미터파 이미징시스템 구축·공급계...",https://n.news.naver.com/mnews/article/003/0000689792,"Mon, 17 Dec 2007 10:06:00 +0900","			    	    【올랜도(미 플로리다주)=BW/뉴시스】-- 영국 국세청, 최근 발표한 통합국경이니셔티브(Unified Border Initiative)위해 항구·공항에서 브리조트시스템의 수동 밀리미터파 이미징기술 활용 예정 --수동 밀리미터파 대물탐지(passive millimeter wave object detection)및 대인심사(people screening)기술 업계 선두주자인 브리조트 이미징 시스템(Brijot Imaging Systems, Inc.)은 영국 국세청(Her Majesty's Revenue and Customs (HMRC))과 수동 밀리미터파 이미징기술의 공급·구축· 유지업무 계약을 체결했다고 14일(현지시간) 발표했다. 영국 총리는 2007년 11월 영국 출입국관리국이 여권 통제및 세관을 위한 단일 우선검문소이며 사람과 물자의 출입 지점에 심사장치(screening measures)를 설치·운영할 것이라고 밝힌 바 있다. 브리조트시스템은 승객옷 속에 숨겨 밀반입할 가능성이 있는 물체를 탐지할 수 있도록 비침입적(non-invasive) 기술을 요청한 영국 국세청(HMRC)의 요구에 해답을 주었다. 상품들은 포함되지만 불법 약물과 현금은 허용되지 않는다. 영국 국세청의 기존 장비에 브리조트의 기술이 결합해 영국 항구와 공항 보안이 한층 강화될 것이다. 브리조트시스템은 여러 차례의 시행 및 구축 테스트를 거친 뒤, 장·단거리 비행기로 영국에 도착하는 밀수업자를 심사하는 기술력을 성공적으로 증명했다. 공개·비공개 구축능력을 가진 첫 BIS-WDS(R) GEN 2시스템은 전국 항구와 공항에서 실시될 것이며 훈련을 포함, 5년 동안 운영·지원된다. 브리조트시스템의 미첼 라스키(Mitchel J. Laskey) 사장 겸 최고경영자(CEO)는 다음과 같이 말했다. “브리조트시스템이 이 중요한 계약을 체결한 것이 자랑스럽고 영예롭다. 영국 국세청의  도전적인 요구사항들로 인해 기존 시스템의 기능이 더 향상될 수 있다. 영국 국세청과의 관계가 계속되길 바라며 국세청의 목적에 부합하기 위한 시스템 성능개선에 협력하고 싶다.”  영국 국세청의 존 와이트(John Whyte) 부청장 겸 탐지기술국장은 다음과 같이 말했다. “브리조트시스템과의 파트너십을 환영한다. 영국 출입국관리국(UK Border Agency)은 이 장비 구축을 먼저 생각함으로써 국경통제를 더 강화할 수 있을 것이라고 여겼다. 이 장비가 신체에 은닉한 약물이나 현금 같은 영국 국세청의 반입 불허물품을 탐지하는 동시에 국세청의 신규 과제인 여러 다른 영역들, 예를 들면 은닉문서 탐지에까지 확장 사용될 수 있길 바란다. 이 장비의 시험프로그램은 엄격했으며 브리조트시스템이 우리의 요구에 귀 기울이고 제대로 응답했음이 분명하다. 이런 접근을 가장 환영하며 이는 영국 국세청이 브리조트시스템의 장비 구매결정을 내렸던 필연적인 부분이었다.”▲ 브리조트 이미징 시스템에 대하여브리조트 이미징 시스템(Brijot Imaging Systems, Inc.)은 미국 플로리다주 레이크 메리에 본사및 교육센터를 두고 있으며 최신 밀리미터-파 대물탐지−대인검열 시스템(millimeter-wave object detection and people screening system)인 “BIS-WDS(R) GEN 2”시스템를 설계·제작∙판매하고 있다. 이 시스템은 액체, 젤, 폭발물류를 탐지할 수 있다. 업계 최고 수준인 브리조트시스템의 기술력은 높은 보안유지를 필요로 하는 환경에서 높은 보안 위협 대처에 초점을 두고 있다. 브리조트시스템은 2006년부터 자사 제품군의 글로벌 제조∙유통 전반을 관리하고 있다. 상세정보는 www.brijot.com에서 확인할 수 있다.▲ 영국 국세청(HMRC)에 대하여영국 국세청(HM Revenue & Customs (HMRC))은 내국수입국(Inland Revenue)과 간접세무국(HM Customs and Excise Departments)의 합병으로 2005년 4월 18일 출범했다. 양국간 합병으로 인한 사무소 구조조정프로그램이 아직도 진행 중이다. 국세청(HMRC)은 정부세 징수외에 국경·경계 보호 실시·관리를 통해 영국시민을 보호한다. [본 보도자료는 해당 기업에서 원하는 언어로 작성한 원문을 한국어로 번역한 것이다. 그러므로 번역문의 정확한 사실 확인을 위해서는 원문 대조 절차를 거쳐야 한다. 처음 작성된 원문만이 공식적인 효력을 갖는 발표로 인정되며 모든 법적 책임은 원문에 한해 유효하다.]▲ 연락처: 브리조트 이미징 시스템, 레이크 메리(Brijot Imaging Systems, Inc., Lake Mary)낸시 노리에가(Nancy Noriega) 마케팅및 홍보담당 이사+1-407-780-9824nnoriega@brijot.com<저작권자ⓒ '한국언론 뉴스허브' 뉴시스통신사. 무단전재-재배포 금지.>"
"에이아이포펫, SCI급 국제 학술지에 반려견 안구건조증 진단 모델 논문 게재",https://n.news.naver.com/mnews/article/366/0000863445?sid=101,"Tue, 20 Dec 2022 09:46:00 +0900","			        인공지능 기반 반려동물 건강관리 앱 ‘티티케어’ 개발사 에이아이포펫은 반려견의 안구건조증 진단을 위한 객체 인식 방법 및 모델 개발에 대한 논문이 국제 학술지 사이언티픽 리포트(Scientific Report)에 게재됐다고 20일 밝혔다. 사이언티픽 리포트는 세계적인 학술지 네이처에서 발행하는 오픈 액세스 저널로 과학 및 의학계의 우수 연구논문들이 매달 실리고 있다.논문이 게재된 '사이언티픽 리포트(Scientific Report)' 일부분./에이아이포펫        이번 논문은 지난 12일 ‘객체인식 방법을 활용한 반려견 안구건조증 진단 모델 개발(Developing a diagnosis model for dry eye disease in dogs using object detection)’이라는 제목으로 게재됐다. 건국대(김준영 부교수, 한명균 수의사), 에이아이포펫(허은아 대표), 광운대(이석준 부교수, 전재헌 박사과정)의 공동연구로 진행됐다.논문에 따르면 객체 인식 알고리즘 모델을 활용해 강아지의 안구 표면 영상 이미지를 빠르게 평가하고, 매우 높은 수준의 정확도로 안구건조증을 진단할 수 있음을 검증했다. 기존 수의학에서 널리 사용되는 안구건조증 진단 기법인 눈물막 파괴시간 검사(TFBUT)는 검사자가 검사를 직접 관찰해야 하므로 객관성이 결여되고, 검사 시 사용되는 플루오레세인 염료의 양이 검사 결과에 영향을 미치는 것으로 알려져 있다.논문의 공저자이기도 한 허은아 에이아이포펫 대표는 “이번 연구를 통해 인공지능 기술을 활용해 반려견의 안구 표면 상태를 빠르고, 정확하게 확인하고 안구질환을 검사할 수 있는 가능성을 보았다”며 “지속적인 연구로 반려동물의 건강 관리에 도움이 될 수 있는 서비스 개발에 최선을 다하겠다”고 전했다.한편, 에이아이포펫이 개발한 반려동물 건강 관리 앱 서비스 티티케어는 휴대폰으로 반려동물의 건강관리를 도와주는 앱이다. 에이아이포펫은 반려동물의 눈, 피부 건강 체크 관련 특허 3건을 보유하고 있으며, CES 혁신상을 2년 연속 수상하기도 했다."
